Word,Occurrences
corps,4
opportunities,1
removal,2
program,116
health,11
blackouts,1
presentation,1
ninedigit,1
activities,101
confidential,13
returning,1
far,2
supercomputer,1
induce,1
atmospheric,56
cable,27
industrialization,4
list,1
applicable,5
large,20
small,14
biological,1
economically,1
neighborhood,1
ten,1
penalties,14
minorityowned,1
rate,4
titles,2
enhancement,1
further,7
attributable,5
investment,9
what,1
defence,12
consumers,1
section,90
scientists,2
public,232
full,10
editorial,4
owns,1
jurkauskas,1
hours,4
operating,7
excess,6
rightsofway,3
prior,2
amount,35
advertising,6
social,10
action,3
options,4
authorize,390
establish,301
injure,2
codify,1
interception,6
taken,7
injury,5
markets,7
authorization,22
more,7
definition,2
operators,4
controlling,1
particular,1
known,2
foundations,8
science,179
newscasting,1
v,2
specialized,212
professions,1
accept,9
minimum,5
priorities,7
purchased,1
landremote,1
terrestrial,3
information,109
needs,14
imminent,1
acts,7
utilize,1
yearround,1
unattended,4
advice,9
reflect,1
coming,1
fm,13
acquisitions,2
refuse,2
short,2
cooperatives,3
renewing,1
broadcasting,215
responsibility,12
telephones,4
fundamental,1
media,19
customerpremises,1
radios,6
september,4
developed,3
trade,7
disabled,1
radar,2
through,20
committee,21
its,24
susceptible,10
assaulting,2
encoding,3
systems,54
speech,1
return,1
socially,8
primary,2
framework,16
misuse,1
formulating,1
subtitles,3
restrict,5
divested,1
designation,1
fully,4
capability,3
aggrieved,1
found,5
notify,1
generation,2
house,1
energy,28
hard,1
reduce,12
furtherance,1
connect,1
operation,113
beyond,1
insurance,1
initiatives,1
funding,6
alcohol,1
robert,1
viability,2
research,256
commemorative,1
safety,3
ministerial,5
fiber,1
nationally,6
difficulty,3
reason,6
base,3
members,7
allocation,3
benefits,2
launch,4
computers,4
conducted,10
pilots,1
major,5
upper,2
number,14
preservation,22
instances,2
utilized,2
construct,1
fuller,1
utilization,21
least,6
regulation,27
station,267
lease,3
part,2
licensee,1
diffusion,1
financing,25
b,2
recording,1
risks,1
treated,6
declare,9
outstanding,2
strengthen,12
sell,2
officers,4
also,1
costs,1
province,64
broadcastings,1
sets,1
reach,2
equipping,12
unused,1
most,1
nasas,1
sponsored,5
plan,3
significant,1
services,338
achievement,3
mineral,2
mobile,1
sensing,11
clear,3
charitable,2
institutions,5
sector,6
commissions,2
twoyear,2
allocable,4
businesses,3
networks,14
costing,1
impact,3
alamogordo,1
retransmission,3
stockholders,1
distributed,1
penalty,1
equity,2
dominant,1
dependent,1
express,1
preparing,1
theft,3
international,44
during,3
resolve,2
alteration,2
remove,1
banking,1
investigate,1
prescribing,2
common,221
activity,11
set,4
seq,3
unpublished,1
individual,3
sec,1
are,35
sea,4
practice,1
threats,2
pictures,1
currently,4
formatted,1
case,3
teletypewriters,2
various,4
sanctuaries,1
conditions,4
available,29
recently,1
creating,1
colourado,2
premises,2
prescribe,12
franchises,2
disallow,1
aircraft,1
opposition,1
franchise,4
both,12
c,1
improved,7
license,12
appropriations,170
annual,9
swigert,1
foreign,241
sensitive,1
connection,224
objects,2
canadians,1
experimental,18
expendable,2
bell,3
loan,8
community,7
regulated,2
throughout,13
create,7
political,6
reduction,1
initiation,2
maintenance,5
territory,1
meeting,3
flight,10
radiofrequency,1
citizen,1
fund,10
lives,1
representative,1
tornados,5
prices,5
towns,4
stolen,2
judicial,8
reliable,1
technical,20
while,5
behavior,18
redevelopment,1
grant,141
newsmen,5
peoples,1
modification,38
products,7
higher,1
development,167
used,216
optic,1
comprehensive,20
viewing,2
levels,1
uses,1
purpose,7
necessity,4
residents,1
recent,1
task,1
abusive,6
analysis,4
sciencesthe,1
regulating,1
organization,12
docket,1
prevention,1
named,4
technicians,1
repealing,1
world,2
tables,1
retirement,1
alternate,1
advertisements,8
signals,4
source,2
governmental,2
violations,3
administrative,5
nasa,4
amended,42
emergency,31
unlimited,1
game,4
aerospace,1
submission,2
researchoriented,1
signal,1
communications,1072
individuals,5
essential,1
taxexempt,3
mathematical,1
centralize,1
methods,19
senate,2
creation,1
delegation,1
economic,7
accelerate,1
broadband,4
decision,2
benefit,1
per,1
eliminate,10
innovation,10
tollfree,1
processing,2
continuing,7
agreement,1
tidal,2
relating,62
abroad,5
goods,1
consumption,10
biennial,1
pollution,5
disclosure,11
aliens,5
within,44
appropriate,4
sports,3
computer,17
renewal,230
submit,2
sections,6
satellitetransmitted,8
manufacture,3
royalties,2
interagency,3
highrisk,8
fisheries,1
deductions,5
atlantic,1
line,4
licensees,9
us,2
exploration,1
landsat,3
associated,2
adults,1
lowincome,1
engineering,18
warning,1
nautical,1
aeronautical,2
malicious,4
preventing,2
application,12
actors,1
income,27
department,17
elements,1
users,6
gross,3
problems,15
robots,2
lucia,1
regulations,13
allowing,1
structure,214
holifield,1
cryptographic,1
land,14
age,2
vehicles,3
wellbeing,3
orbit,1
federally,5
having,2
initiating,1
code,140
advisory,22
issued,30
broaden,1
results,6
existing,8
alien,1
contributions,5
centers,9
issues,5
doublesideband,1
concerned,3
languages,1
include,8
resources,49
random,1
presently,1
torture,2
cellular,1
libby,1
continued,4
transmission,2
positions,3
assignments,2
inspection,4
enforce,2
teletypewriter,2
demonstrations,7
licensed,11
licenses,268
universities,1
business,18
chicago,2
guaranties,2
access,15
paying,1
experiment,3
nonrecreational,1
firms,1
harassing,12
exchange,208
communicate,2
commercial,44
intercept,2
consideration,156
engage,1
talent,13
receive,26
involved,5
survey,10
implement,4
makes,1
involves,1
examinations,3
airspace,1
centum,1
private,23
addressed,1
apply,43
desiring,3
use,46
fee,2
usc,4
zip,1
illegal,1
ministers,1
next,1
stevensonwydler,6
subsidized,1
vehicle,2
possession,4
parliament,234
statutes,1
carrying,11
deregulate,2
iii,1
appointed,1
subscription,1
customer,1
account,10
blacksburg,2
meet,8
closing,5
control,10
prohibiting,3
process,2
tax,93
purposes,348
pieces,1
high,11
effectively,2
impeded,1
energyrelated,2
educational,26
six,1
delay,1
located,9
responsibilities,1
brevard,1
comedy,1
establishment,35
administrator,30
farm,1
collection,7
abuse,4
ethnic,1
requirements,15
manpower,6
lines,4
allow,11
institutional,1
produced,8
alliance,1
including,2
agricultural,1
industries,4
underwater,2
outer,3
exclusion,1
permanent,4
puerto,1
criminal,6
greater,5
material,1
satellites,3
applicants,1
landings,1
articles,6
overcharges,5
verifying,1
university,1
truth,1
nationals,1
attachments,5
related,24
climatic,6
frequency,26
our,6
sexual,11
special,6
out,26
category,3
frontier,1
frank,1
recommendations,1
governmentoperated,2
clarify,15
regulatory,6
interaction,3
determining,8
conversation,1
barriers,1
retain,1
facilitate,8
transmitters,3
owned,4
strategic,2
date,1
quality,7
owning,1
clearinghouse,3
management,65
deceptive,1
publication,1
privacy,1
system,45
relations,1
priority,13
their,11
attack,2
final,1
interests,11
enforcement,4
shelf,1
environmental,6
reaffirm,417
coinage,1
institution,1
hearings,1
sectors,1
submitted,1
compensation,1
amplitude,11
referral,6
exhibit,1
tide,1
thereto,1
have,27
need,5
demonstration,5
prohibits,1
agency,8
mechanism,4
concerns,1
which,75
funds,18
willful,4
techniques,1
accuracy,2
fuels,1
who,22
severe,8
representation,1
device,2
medal,1
payment,1
fair,2
deny,7
placement,1
gather,4
request,1
proceedings,7
construction,46
undersea,1
gain,3
atmosphere,14
selection,1
wilful,1
encrypted,1
agreed,1
terminate,1
bring,1
planning,6
staff,4
based,2
knowledge,18
earned,1
operational,6
terminal,204
entities,12
bases,1
candidates,2
employee,2
employed,1
local,96
achieve,1
means,6
maritime,5
joint,4
fallout,2
exchanges,4
entity,2
procedures,164
multiyear,3
areas,14
processes,8
unauthorized,1
subprograms,2
taxes,40
fixed,1
view,5
conversions,3
requirement,1
temporarily,1
national,438
scholastic,1
hydrometeorological,6
greece,1
operated,3
goddard,3
wire,9
nationwide,1
reform,3
hearingaid,1
nuclear,1
partisan,1
federallyperformed,1
chairmanship,1
sold,1
ability,2
importance,1
beverages,1
agencies,8
implementing,4
newsmens,2
counterfeiting,2
distribution,12
restrictions,3
freely,2
taking,1
equal,3
assure,28
otherwise,5
budgetary,1
maximize,2
coercive,7
respect,312
allocated,1
provinces,216
discrimination,1
charts,3
genetic,1
treat,4
utilizing,4
waste,1
fcccertified,2
diversity,4
protect,26
scrutiny,2
accident,2
expenditure,3
volunteer,2
therefor,1
laser,1
will,4
depreciation,2
discoveries,2
va,2
site,2
encouragement,2
arrangements,1
audiences,1
minorities,1
productivity,2
privileges,1
administration,156
member,1
speaker,1
units,11
party,2
kidnapping,1
columbia,2
appearances,1
reporting,7
upon,2
interconnections,1
issuance,4
frequently,1
expand,2
destruction,4
insure,6
center,5
restricted,2
well,1
procurement,3
amends,1
administered,1
position,4
arising,6
restore,1
excise,6
rocket,3
less,11
offensive,11
executive,4
domestic,11
sources,30
advertised,1
protecting,1
coordination,5
rapid,2
residential,7
capabilities,4
add,1
developments,1
exempt,13
earthquakes,4
increased,6
provisions,35
government,30
transmitter,2
five,2
know,1
mathematics,1
press,1
necessary,11
lost,1
taxpayers,2
payments,2
replacement,2
amendment,4
exceed,2
because,3
phenomena,20
authority,340
daylight,2
convey,2
home,3
supportive,1
employment,1
transport,1
does,4
hutchings,1
leader,2
limitations,6
noise,1
schedule,4
expansion,3
analyses,1
loans,5
handling,4
panel,1
carried,5
freedom,1
compatible,1
carries,1
carrier,217
revise,5
software,2
rendered,2
childrens,2
wilderness,6
weather,70
utility,4
mississippi,3
ridge,2
additional,137
extraction,1
artifacts,1
transfer,36
awarded,3
continental,1
beverage,1
function,1
fiscal,86
certificate,4
north,2
speechimpaired,1
hazardous,2
weatherrelated,2
goals,6
automated,2
technician,1
remote,10
apollo,2
made,11
annuities,1
whether,9
wish,17
record,2
carriage,1
investigative,2
limit,6
demonstrate,2
problem,2
informational,2
marketplace,6
intimidating,2
recognize,2
universal,12
contribute,1
dissemination,1
periods,3
education,15
proceeds,1
mutual,7
promulgation,1
corporation,40
oak,1
detail,1
branch,2
june,10
repeal,9
incurred,5
portion,2
waiver,1
rural,20
thunderstorms,18
