Word,Occurrences
stimulus,2
evaluation,5
industrialization,14
applicable,24
large,2
these,7
adjust,11
small,60
indemnity,4
economically,3
exemptions,140
employing,1
withheld,9
ten,15
underwrite,1
federally,14
rate,348
displays,3
rata,2
further,33
attributable,36
marginal,2
investment,205
cigars,1
what,1
defence,2
consumers,27
brackets,3
disruptions,1
section,333
certificates,4
public,190
full,205
christian,2
eligibility,5
compilation,1
owns,2
modify,25
selective,1
operating,14
excess,23
directions,2
november,17
thrift,2
publisher,2
disclaimers,5
losses,32
reason,3
ferrochrome,1
prior,24
amount,358
periodic,7
advertising,8
social,56
action,90
successors,3
options,1
authorize,95
retroactive,4
family,38
requiring,18
enactment,17
layoff,1
analyzing,3
rollover,1
establish,197
research,32
readily,1
shareholders,1
takes,5
substantiation,4
objectives,7
petroleum,12
two,23
taken,22
injury,1
markets,1
authorization,13
more,61
horses,3
lowering,2
bstock,1
company,7
waterways,1
emission,1
meetings,8
controlling,1
known,12
foundations,51
expeditious,1
keeping,2
science,3
remain,7
paragraph,1
nine,1
indicating,2
clergy,1
specialized,19
purchaser,2
purchases,3
prompt,3
longterm,16
share,7
accept,1
minimum,38
numbers,1
purchased,2
sense,1
exclude,56
garden,2
information,43
needs,9
nonitemizers,8
court,6
processors,7
rather,2
acts,1
utilize,7
oasdi,1
commercial,5
earnings,21
simplicity,2
plant,37
plans,30
inflationary,11
derived,13
expenditures,131
reflect,16
unsound,2
oldage,3
director,8
acrosstheboard,6
coming,3
erroneously,1
compulsory,1
acquisitions,2
linnie,1
short,2
susan,2
cooperatives,28
register,3
supervision,1
coal,5
responsibility,78
specifying,1
fundamental,1
banks,48
pleasure,1
rentals,10
geographic,1
exclusions,23
help,5
treasurys,2
september,24
developed,3
rulemaking,3
trade,29
disabled,5
held,46
paper,2
through,131
heirs,2
committee,52
existence,6
its,80
render,1
taxpayer,92
solving,4
attributing,1
late,9
bermuda,1
nonproductive,10
alter,1
return,42
seeking,9
food,33
propose,6
noninterestbearing,1
debtequity,3
accumulate,1
formulating,4
association,2
likeness,1
designation,4
fully,3
presented,2
capability,3
harbor,1
repayment,2
provincement,4
obligated,2
marry,1
week,1
weight,1
generation,1
house,82
energy,11
reduce,182
oil,11
practitioner,2
operation,5
beyond,1
insurance,61
funding,20
alcohol,6
since,15
projected,5
hydraulic,1
trusts,26
participants,1
excisetax,1
safety,2
bretton,2
ministerial,6
indexation,7
issue,20
highway,1
fiber,1
houses,6
qualify,10
base,32
members,34
airway,3
beginning,47
definition,11
owners,1
benefits,196
service,60
computers,2
statutory,4
conducted,4
twenty,1
scheduled,3
interviews,1
partnerships,6
indebted,1
major,11
relate,7
thereafter,2
number,12
preservation,3
governmentindustryuniversity,1
liquefied,1
notify,45
fees,5
wages,28
heads,9
utilization,5
automobile,11
financed,3
philanthropy,2
least,44
regulation,7
recapture,7
passed,2
listed,1
insure,12
option,1
immediate,2
treasurer,2
part,23
deductibility,7
consult,1
taxable,91
grace,2
secretarial,1
carryforward,1
financing,17
b,17
determines,1
double,7
smallissue,1
determined,13
architect,1
fishermen,3
toward,2
treated,29
declare,19
outstanding,5
strengthen,11
urgently,1
philippine,1
licenses,2
substantial,4
aged,4
orders,5
sell,5
discounts,1
speculative,1
itemized,12
officers,3
conforming,3
costs,42
directives,1
chairman,23
donor,4
itemizes,2
province,194
added,70
departmental,3
retired,6
reconciliation,20
approves,1
measures,6
exempted,5
underwithholding,5
unused,4
most,23
sponsored,1
plan,19
significant,4
services,86
approved,3
achievement,2
salary,1
dealers,4
seize,1
clear,4
mediation,2
coincides,4
tangible,3
charitable,189
barred,1
artistic,4
tubes,5
institutions,13
sector,33
gold,60
obligations,91
commissions,1
twoyear,16
emoluments,1
allocable,1
minimizing,19
relation,2
stores,1
restructure,4
impact,50
fungible,3
delinquent,2
justice,3
ratify,1
distributed,3
penalty,22
subsection,1
equity,105
clarifying,1
his,72
gains,60
dependent,17
necessitate,2
preparing,3
closely,16
shared,1
during,72
him,13
target,1
transitional,16
generally,4
remove,140
safeguarding,8
interim,5
common,2
recommendations,12
percentum,2
x,1
river,1
set,23
seq,2
achieved,1
appalachian,1
individual,250
are,180
portrait,1
institutes,2
nongovernment,1
spirits,2
pictures,2
superseded,2
currently,7
libraries,1
unions,2
various,2
marriage,18
conditions,13
available,13
recently,8
hardship,2
targeted,9
dividends,166
sold,15
attention,5
denomination,3
firstyear,6
redetermining,1
succeed,2
franchise,1
dividend,17
both,121
c,23
improved,8
reverse,1
appropriations,37
powers,2
annual,51
foreign,42
connection,49
redemptions,3
canadians,7
approve,29
experimental,7
reside,1
distress,4
supply,27
simple,5
loan,30
recycling,1
community,8
skips,1
tennessee,1
regulated,7
church,7
described,3
raise,29
incomes,11
monthly,11
create,14
political,17
due,4
reduction,92
subchapter,7
maintenance,8
collected,5
adoption,6
selfemployed,1
meeting,7
gas,4
anthony,2
fund,28
readopting,3
determination,12
representative,1
systematic,23
demand,2
prices,78
comptroller,8
plants,51
unobligated,3
replaces,1
governmentwide,3
judicial,1
straight,1
expanded,17
budget,798
technical,36
while,2
evaluating,1
selfemployment,2
redevelopment,1
computed,1
quantico,1
unitary,6
voters,8
cents,4
averaging,16
binding,3
flatrate,1
payers,1
clerical,1
grant,2
shorten,3
accomplished,1
wherein,1
textile,2
firearms,2
peoples,1
modification,19
resulting,9
advise,2
composition,1
higher,3
development,122
used,90
temporary,57
bonus,2
restraint,2
nondeductible,1
levels,64
uses,8
purpose,16
necessity,28
revitalization,4
aggregate,6
wrongful,3
implement,7
recent,6
lower,17
task,4
older,4
percentages,3
spent,1
analysis,6
person,12
royalty,3
machinery,17
withdraw,1
organization,12
prevention,4
construct,1
judgments,1
competitive,7
suffolk,4
repealing,12
world,2
regardless,1
alternative,13
predominantly,1
injuries,3
wage,52
tables,9
retirement,39
distressed,1
workers,13
alternate,80
cemetery,12
reinprovincement,2
exclusively,6
source,16
governmental,9
appellate,1
violations,1
guarantees,23
administrative,6
merely,2
associations,7
march,10
amended,30
emergency,40
evaluate,2
showing,8
advocate,1
unlimited,5
depreciable,2
judgement,2
recordkeepers,1
projects,9
modifications,2
imposed,58
d,3
submission,3
cogeneration,3
glove,1
separately,6
collect,6
noncorporate,1
imposes,10
essential,9
taxexempt,20
pertaining,3
methods,1
senate,71
creation,11
back,14
underdeveloped,1
martial,1
trends,2
economic,379
accelerate,2
modernize,7
facing,3
gradually,3
scale,1
jewelry,1
decision,2
transactions,8
exceeding,2
per,28
flatten,2
eliminate,45
considerations,1
innovation,3
twoearner,2
transplant,1
nonqualified,4
taxing,7
processing,1
continuing,5
agreement,9
chargeable,6
served,1
lottery,1
relating,161
abroad,20
goods,22
certificate,1
braille,2
escalators,1
impoundments,3
biennial,1
costeffective,1
tenants,9
pollution,1
disclosure,8
into,45
within,42
retailer,16
operational,1
nothing,3
appropriate,7
controversies,2
primarily,2
extraordinary,1
inventories,4
statistics,15
entitlement,7
spending,20
submit,23
accountability,11
elevators,1
translate,5
sections,35
record,1
files,1
withholding,163
registered,8
vehicle,3
specialty,2
oversight,6
deductions,145
authority,167
sick,11
subsidiary,1
line,2
usury,4
consist,1
redeemed,1
vacancies,1
declarations,2
up,12
us,54
depreciate,1
mature,1
sum,1
fluctuations,8
similar,15
widowers,1
associated,1
defined,1
m,1
specified,4
single,15
warning,4
selfhelp,19
prevail,2
spousal,1
decedents,14
humanities,1
amounts,57
fixing,1
inequities,107
uranium,1
application,48
points,2
income,1066
department,14
unjustifiable,1
revision,8
gross,130
aggregates,1
problems,12
prepared,2
regulations,33
allowing,19
fertilizer,5
reservation,2
meals,11
land,4
e,17
vice,9
mailing,3
age,40
vehicles,4
wellbeing,1
departments,1
summit,1
enrolled,1
failures,1
requires,2
receive,14
once,28
code,2284
partial,20
issued,25
broaden,30
results,2
existing,47
alien,2
farms,5
broader,1
go,1
adjustment,32
contributions,147
centers,14
issues,35
issuer,2
compact,1
barter,3
disposal,4
young,1
suits,1
literary,2
excluded,14
stable,8
maryland,2
include,27
fairness,3
resources,7
closelyheld,2
confirmation,2
rollback,1
presently,8
automotive,1
miners,1
cemeteries,1
wishes,2
continued,16
categories,2
timely,12
transmission,2
positions,9
notes,12
sanctions,2
disbursements,2
depositories,3
businesses,72
inspection,2
enforce,2
adherence,2
notwithstanding,1
ruled,1
depression,20
scientific,1
universities,1
index,47
power,9
directive,1
assisted,2
marketed,3
enjoyed,160
transmit,8
nonrecreational,2
capital,178
firms,1
allsavers,1
justification,6
exchange,9
prescribe,3
jointly,10
poverty,2
others,2
consideration,28
fifteen,1
twostep,1
engage,1
budgetmaking,1
involved,8
guarantor,2
larger,3
alaska,2
products,15
residents,18
debts,12
stabilization,167
complying,11
centum,18
manage,4
private,109
decrease,5
privately,1
motor,8
apply,42
resolutions,38
tools,3
use,80
fee,1
usc,6
consumption,11
illegal,2
ministers,68
flat,12
next,6
eleven,1
assuring,2
examination,1
postretirement,1
expanding,1
reflects,2
parliament,203
started,1
statutes,1
occurred,1
carrying,13
deregulate,2
iii,3
carried,13
account,46
f,5
this,7
instrumentalities,1
accrues,1
recession,3
incremental,1
executor,11
accrued,4
meet,11
closing,2
drops,3
rehabilitation,4
control,95
prohibiting,2
unanticipated,2
process,82
tax,2215
purposes,868
high,3
effectively,1
reserves,20
shipping,1
justifications,3
gainfully,3
educational,7
united,1
dependency,1
six,14
arrangement,4
delay,38
located,7
instead,8
reestablish,17
establishment,53
stock,8
buildings,3
employee,9
farm,22
summonses,1
collection,10
abuse,2
tier,2
requirements,48
engineering,1
diffusion,1
realized,3
light,1
counter,3
robot,1
commodities,30
allow,240
counted,3
expressing,1
parsonage,1
terminable,3
producer,20
institutional,2
produced,1
including,46
agricultural,10
industries,26
easements,1
exclusion,92
itemize,34
dispose,1
labor,40
permanent,95
restrain,4
instruments,10
hobby,2
criminal,8
subparagraph,1
greater,22
indexing,10
commitment,7
hands,2
documented,1
day,6
applicants,3
articles,4
february,5
progressive,8
installment,13
preclude,2
slide,1
transmitted,33
unremarried,1
shortage,1
disregard,30
accompanied,2
eprovinces,15
bills,8
prevailing,13
commonwealth,1
recessions,1
product,12
related,23
deficiency,4
books,1
measure,3
relates,1
agriculture,4
special,54
out,32
category,3
medallion,1
offsetting,4
entertainment,2
res,6
costsavings,1
wholly,1
specifications,2
insolvent,2
postpone,5
cause,4
integrated,1
affirming,1
disclose,4
rumingan,1
refundability,2
wines,3
maintains,6
payroll,6
fourteen,1
clarify,36
york,2
regulatory,18
compositions,3
tenant,1
receipts,11
segregated,8
g,5
determining,36
could,8
keep,3
length,1
qualification,3
barriers,4
retail,25
facilitate,12
museum,6
prospective,4
owned,4
strategic,1
improving,13
improvements,1
proposing,1
owner,1
leasing,22
quality,9
organ,1
legislative,19
management,11
publication,5
ordering,3
assure,18
system,67
adopted,8
realistically,1
priority,7
their,133
intermediate,1
gainful,2
final,2
interests,26
enforcement,8
completed,1
acquire,7
electing,2
overpayments,11
chemicals,1
reflecting,1
incident,1
natural,6
july,7
coinage,1
institution,5
updating,4
steel,13
sectors,4
submitted,8
limiting,9
compensation,25
providing,88
result,17
collecting,3
explicit,5
partnership,2
have,56
need,5
nonpersonal,3
demonstration,7
acceleration,13
studying,1
agency,38
able,5
subdivisions,6
mechanism,9
disposition,6
concerns,3
which,405
truck,1
hazardous,1
accuracy,1
worldwide,2
fuels,4
mileage,8
unless,4
alienation,7
combat,3
threefifths,1
who,107
accountants,1
useful,6
eight,3
preparations,1
representation,4
device,3
expired,3
payment,48
statute,1
discourage,3
consequences,1
request,1
neutral,2
face,2
crediting,1
valuing,71
disallowance,2
anthracite,2
goals,8
lease,2
agreed,1
supported,4
terminate,12
chapters,1
vacancy,2
bring,1
planning,4
portfolio,1
seal,1
staff,3
litigation,3
partners,2
based,43
earned,49
memphis,1
controls,36
employer,19
entities,6
attained,7
employed,111
local,118
secretaries,1
achieve,22
bonds,63
leased,1
