Word,Occurrences
jurisdictions,2
proposed,1
unemployment,27
unfair,1
sequestration,4
mechanism,1
human,5
previous,2
adding,1
buyers,6
authorizations,12
devaluation,2
occupants,1
exempting,1
defray,31
technological,1
has,15
lowinterest,28
involuntary,4
survival,5
possible,3
cultural,2
sanitary,4
detector,2
advanced,1
occurring,2
unnecessary,1
specific,3
offices,14
security,51
attorney,2
right,5
old,4
people,13
elderly,118
transaction,1
election,2
refinancing,3
multiprovince,1
twothird,1
armed,4
contributing,5
individuals,265
denied,1
participation,3
owneroccupied,1
restructuring,3
substitution,2
graduated,3
permitted,5
chapter,38
limitation,7
census,2
dollars,1
citizens,38
constituting,2
plus,7
efforts,3
facility,4
civil,6
nongovernmental,2
administer,10
gnma,1
furnishing,4
coastal,1
lieu,6
balanced,1
reducing,5
mortgagors,2
support,25
class,1
conservation,28
authorized,22
way,1
handicaps,4
was,4
war,1
lowest,4
medium,7
gaseous,1
offering,4
clinics,15
sundry,13
vitality,4
payable,9
purchasing,56
solar,20
sustained,2
homesteading,7
extremity,1
assessment,2
maximum,29
devices,13
peso,2
dues,1
muscular,1
exist,1
claimants,2
accounting,6
adversely,2
constructed,3
no,8
when,4
flood,2
setting,11
role,2
holding,2
nonmedical,7
company,2
permitting,3
embodied,3
models,2
dies,1
utilities,2
rising,1
diem,2
authorities,12
transfers,1
younger,1
reorganization,1
daily,2
twothousand,1
premiums,1
vietnam,1
time,12
necessitated,2
restored,2
counseling,1
relieve,1
alternatives,10
focus,2
supplement,9
projectrelated,1
retention,4
hold,1
disorders,2
federallyassisted,2
april,1
environment,3
lowerincome,1
charge,1
compensate,2
permanently,2
determinations,2
suffered,1
must,8
veterans,170
refinance,4
sponsors,7
choice,1
liability,1
governments,27
level,13
decennial,1
hawaii,2
standards,123
defaults,1
depository,1
lowrent,21
prevent,24
rents,14
findings,6
cost,56
substitute,1
purchasers,78
constitution,1
assistance,366
contracted,1
uniform,2
current,2
shared,5
appeal,1
water,7
homeloan,1
change,4
exemption,28
thirty,1
canadian,6
institute,1
funded,1
thereunder,14
adjustable,1
elect,4
lending,2
flexibility,3
market,2
spouses,2
give,10
properties,5
criteria,15
obsolescence,1
afford,3
abandonment,9
attained,74
cases,1
behalf,10
organizations,32
facilitating,4
districts,3
can,4
following,1
making,85
deceased,4
claim,1
months,4
nursing,1
december,8
subsidies,8
refine,2
council,2
allowed,5
requirements,21
dispositions,1
secured,2
bonds,10
criterion,1
ensure,3
subsidiaries,1
economy,24
levy,2
may,62
respective,1
rehabilitate,13
applications,2
membership,4
produce,1
designed,29
date,5
drastic,5
data,1
renovation,4
natural,1
sectors,2
whenever,4
wheelchair,1
applicant,2
borrowing,4
inhabitants,7
accelerated,41
so,17
deposit,3
exclusive,1
serving,2
foreclosure,8
furnished,9
years,42
stability,8
statistical,5
consolidating,1
group,3
terminations,2
recharacterization,1
offers,4
policy,3
suspension,2
deducting,1
abusive,5
texas,5
finance,25
recipients,8
civilian,3
nation,18
qualified,11
not,81
provision,27
widespread,1
maintaining,3
term,6
name,1
january,3
establishing,4
realistic,3
significantly,14
receipt,4
entering,1
year,54
et,1
prepayment,4
canada,779
living,13
factors,12
increase,96
seriously,1
nominal,8
rational,2
formula,9
receiving,27
correct,8
rebuilding,4
incendiarism,2
million,1
incentives,49
governing,1
uniformed,3
care,37
longrange,4
training,18
impose,8
initiate,1
place,4
massive,4
nonprofit,29
first,4
origin,11
lowmoderateincome,1
xi,2
dwelling,34
revenue,509
clause,1
municipality,1
one,7
xx,6
habitation,1
carry,20
corporations,69
size,7
city,13
district,1
reinvestment,8
households,4
cooling,10
structures,45
nutrition,1
taxation,29
formaldehyde,3
representing,1
than,28
specify,2
population,8
depressed,11
require,78
future,12
venture,3
were,6
premier,1
therefrom,4
rent,187
occupied,7
any,34
conversion,19
form,6
efficient,32
veteran,7
upgrading,2
aside,1
equipment,39
emphasis,3
take,2
multiple,1
normal,1
price,7
paid,176
falls,2
underemployed,28
america,10
refunds,12
considered,13
adopt,2
sale,74
antirecessionary,1
federal,281
sunset,1
senior,45
laws,82
inequity,4
surplus,4
pursuant,7
inconsistent,1
protections,2
seedmoney,1
upgrade,2
title,311
proportion,2
mixeduse,1
crime,3
only,13
black,1
treasury,44
reauthorize,1
contracts,8
assistant,26
designated,7
ssi,2
conjunction,2
recertification,1
homestead,13
prime,17
median,2
preempt,1
deferral,4
landlord,12
where,17
cochairmen,2
relative,2
elected,3
liens,2
interprovince,2
voluntary,2
mortgage,120
farmers,28
ways,2
review,4
commitments,4
boundaries,3
repair,14
bureau,3
between,28
affordable,3
jobs,4
nationality,1
cities,35
dates,1
installation,17
implementing,5
residence,177
region,5
contract,3
deduction,169
s,3
expended,1
rehabilitated,5
allowance,8
duty,1
among,8
continuation,2
dislocations,2
period,26
innovations,2
maintained,2
grants,103
dislocation,7
caring,1
better,3
recaptured,1
combined,9
dangers,1
odessa,2
enable,18
eprovince,18
thousand,4
weatherization,7
foreclosed,1
minister,209
acquiring,9
former,1
those,35
pilot,5
case,6
developing,4
these,3
handicapped,37
policies,3
irrespective,1
rehabilitates,1
mandating,5
alcoholic,2
engaged,11
telephone,2
canceled,2
engages,1
technology,7
enabling,3
expenditures,24
develop,16
afdc,5
assure,7
indebtedness,3
pay,44
granted,1
same,5
vandalism,1
physical,2
status,13
oil,1
assist,92
vouchers,1
director,6
persons,122
statutory,7
changing,3
totally,1
mentally,27
renters,9
mortgaged,1
minimize,15
hydrocarbons,1
vacant,1
mortgages,15
without,29
relief,68
alleviate,4
coordinate,3
nearby,3
bodies,4
charged,3
livestock,1
being,34
generally,2
adjustments,2
actions,2
electrification,3
cease,3
lowand,8
improvement,18
lender,2
instrument,2
bloc,1
treatment,27
republic,1
real,150
around,1
rules,1
delinquencies,1
virginia,1
inflation,1
preference,1
world,1
underwriting,2
reap,2
benefit,10
served,2
reduced,13
satisfactory,1
deduct,2
apartments,27
competition,2
supplementary,19
specified,1
matching,5
gross,31
primary,2
ruraldevelopment,1
deficit,2
provides,2
refundable,40
moderate,21
restoring,45
business,46
manufactured,3
equivalent,48
credits,12
ratios,1
sixty,1
on,286
package,2
industry,5
violence,1
sustain,1
practical,1
discrimination,11
concentrations,8
referred,2
lands,1
inclusion,10
renovate,1
variable,2
accounts,47
determine,6
discharge,1
accumulated,1
prepare,3
area,38
qualifying,4
there,4
relocation,7
philadelphia,1
strict,12
cats,1
low,66
lot,1
contiguous,5
treat,2
municipalities,10
regard,13
jobtraining,1
nonsubsidized,1
elimination,1
promote,27
with,209
shortterm,1
october,1
sixtyfive,3
default,1
holdharmless,11
dependents,4
builders,9
geriatric,13
certain,424
sales,29
general,47
serviceconnected,37
reliability,2
lifetime,1
hospitals,2
amendments,6
personnel,2
abolish,2
field,1
offered,8
ineligible,2
separate,4
shelter,20
registry,1
coverage,3
equitable,4
spouse,1
fiscal,49
subdivision,3
assets,2
disabilities,33
u,2
resolution,1
original,5
all,26
consider,5
suburban,1
lack,2
dollar,7
month,7
deadline,1
cooperative,68
welfare,19
allowances,2
religious,2
children,4
evicted,4
synthetic,2
apartment,4
catastrophe,2
opportunities,31
modernization,3
program,215
th,1
safety,19
activities,29
appointment,1
returning,2
very,4
reprovince,1
subunits,1
condition,5
issue,2
industrialization,2
july,1
applicable,6
large,4
amend,1233
small,44
campustype,8
economically,17
condominiumcooperative,1
neighborhood,74
andor,1
rate,52
titles,1
design,2
pass,2
further,4
costsaving,2
destitute,2
investment,15
disallowing,4
defence,2
section,235
communitywide,1
certificates,2
public,147
full,16
eligibility,49
modify,6
retraining,1
operating,6
excess,4
thrift,1
zone,6
difficulty,1
compliance,14
prior,3
amount,74
periodic,1
social,46
action,30
proportionality,1
authorize,197
retroactive,1
family,27
requiring,6
vii,2
aimed,1
appliances,1
rollover,4
establish,248
impaction,1
select,1
conventional,5
codify,3
two,5
adminstration,1
taken,2
promoting,1
authorization,16
more,69
underprivileged,1
incentive,2
operators,2
constructs,1
outpatient,13
admissions,11
particular,6
known,1
producing,1
middle,2
installing,20
v,52
strategies,19
purchases,2
prompt,1
share,20
minimum,42
numbers,1
purchased,5
exclude,22
information,3
needs,18
court,3
goal,3
postkorean,1
acts,30
utilize,1
yearround,1
plant,1
plans,25
countryside,1
consolidation,1
oldage,1
cutoff,2
acquisitions,1
cooperatives,4
entitlednational,1
supervision,1
responsibility,4
deterioration,3
banks,13
rentals,7
geographic,4
mexican,4
help,48
september,15
developed,2
installed,2
disabled,46
held,8
thermal,2
already,1
through,63
committee,1
its,7
jobproducing,3
taxpayer,79
border,4
actually,1
systems,8
good,1
food,3
disregarded,14
units,176
permissible,1
communities,50
association,13
easily,1
designation,1
fully,1
repayment,3
positions,2
defects,3
heavy,7
england,3
mental,5
house,1
energy,34
reduce,13
engaging,2
extended,1
undertake,5
operation,22
beyond,2
insurance,137
funding,15
alcohol,1
research,1
participants,3
health,36
ministerial,4
evaluation,2
highway,2
veterantransferee,2
foam,3
wisconsin,3
effect,2
houses,30
qualify,3
members,12
recp,2
definition,21
owners,46
benefits,36
devaluations,2
twenty,3
provincechartering,1
cetera,1
major,1
unsubsidized,3
guam,2
number,5
preservation,28
utilized,3
notify,1
fees,2
wages,2
inapplicable,1
fuller,3
utilization,7
automobile,2
financed,3
least,14
regulation,6
lease,10
insure,24
relationship,2
park,3
immediate,2
part,15
deductibility,1
favorable,3
taxable,3
financing,37
b,1
determines,1
double,2
youth,2
charges,8
toward,2
declare,9
liabilities,9
outstanding,3
strengthen,5
urgently,12
canceling,1
substantial,15
shrubs,7
aged,5
built,1
itemized,17
conforming,3
also,8
costs,15
province,157
experienced,1
components,1
most,2
plan,2
significant,1
services,72
approved,2
arson,2
mobile,39
clear,4
charitable,2
artistic,2
institutions,20
sector,13
phenomenon,4
obligations,13
commissions,16
noiselevel,1
accommodations,4
businesses,40
carefully,9
nervous,1
distributed,3
failed,2
subsection,1
factor,1
his,64
gains,1
dependent,7
liquid,1
trees,7
institutionalization,7
preparing,1
during,6
him,2
elapse,5
transitional,3
remove,9
investigate,5
prescribing,4
allocations,1
activity,1
x,1
locating,1
forego,1
set,1
disapproving,1
appalachian,37
sex,11
individual,82
migration,1
sea,1
repairs,67
currently,1
seventieth,1
various,9
conditions,46
transferee,2
available,47
complement,2
disallow,1
aircraft,3
both,11
c,2
improved,10
appropriations,35
annual,17
foreign,2
connection,12
retarded,24
approve,5
experimental,2
load,1
distress,3
ranchers,4
supply,2
loan,100
address,1
community,242
newborn,1
eviction,4
throughout,6
decline,7
described,1
incomes,15
stamp,1
create,19
multipurpose,14
political,10
due,11
strategy,1
convicted,4
whom,1
reduction,1
subchapter,1
maintenance,11
meeting,6
institutionalized,1
fire,8
exempt,16
gas,1
priced,1
gao,1
fund,14
determination,4
towns,10
developments,8
plants,2
replaces,1
judicial,1
straight,1
expanded,4
budget,3
technical,10
while,1
evaluating,1
deregulation,1
redevelopment,11
larger,1
binding,1
commonly,6
ready,1
increased,22
grant,58
resulting,5
conflict,1
higher,8
development,707
used,32
temporary,33
comprehensive,11
levels,7
uses,20
purpose,134
contractors,1
aggregate,7
implement,3
lower,28
task,2
supersede,3
older,51
analysis,1
condominiumrelated,4
regulating,1
withdraw,3
prevention,4
construct,2
sound,3
quarters,4
atomic,1
using,5
alternative,3
retirement,11
majority,2
antipoverty,1
workers,10
alternate,21
guaranteed,26
exclusively,1
governmental,11
parents,2
location,2
guarantees,14
administrative,1
remaining,3
neutering,1
associations,60
victims,2
amended,19
emergency,86
depreciable,6
suffering,4
projects,99
imposed,3
d,1
submission,1
continue,12
tribes,5
disorder,1
essential,6
taxexempt,8
pertaining,9
creation,5
economic,156
mortgagor,8
modernize,1
electric,1
constitutionality,3
tenantstockholder,1
broadband,3
shall,74
integration,12
per,20
religion,11
rehabilitating,41
eliminate,16
minimal,4
continuing,8
withdrawals,1
relating,81
dormant,3
bureaus,3
goods,8
simplify,4
stricken,1
range,3
regular,2
biennial,1
tenants,61
block,33
disclosure,12
enduring,4
plethora,1
into,19
within,15
appropriate,4
primarily,5
entitlement,3
renewal,12
submit,4
accountability,2
occupy,9
sections,6
withholding,4
interagency,2
elsewhere,2
immigration,1
deductions,1
line,1
usury,1
directed,1
homeownership,27
up,3
us,59
maturity,1
verification,3
similar,24
called,4
aransas,2
adults,2
defined,5
lowincome,65
single,7
cure,1
selfhelp,2
setaside,1
liberalize,1
codes,8
amounts,44
inequities,3
preventing,4
application,9
electrical,4
income,270
department,97
revision,1
conventionally,3
provided,32
problems,6
regulations,10
restoration,1
allowing,2
structure,2
land,12
age,121
required,7
wellbeing,9
carrying,14
having,6
code,665
issued,5
broaden,3
existing,37
farms,5
broader,4
adjustment,9
contributions,40
centers,20
disposal,1
avoid,4
excluded,15
stable,4
expeditious,1
include,23
resources,12
abode,3
presently,15
cemeteries,2
continued,1
categories,1
severely,9
recreation,5
needy,4
transmission,1
experiencing,2
fewer,5
race,11
enforce,2
smaller,3
power,9
chicago,5
endowment,2
assisted,46
guaranties,2
paying,3
indian,5
capital,19
relocate,1
reporting,4
exchange,27
commercial,48
deferrals,1
others,1
consideration,5
convert,2
engage,1
receive,15
involved,2
adjusts,1
alaska,1
survey,15
residents,50
stabilization,1
airspace,2
centum,2
manage,3
private,31
threefourth,1
decrease,1
privately,1
apply,5
use,79
fee,5
usc,2
ministers,2
few,2
assuring,7
subsidized,3
expanding,5
reflects,1
parliament,5
statutes,1
equity,4
federally,35
deregulate,2
debtors,1
iii,2
carried,3
account,21
this,7
challenge,3
instrumentalities,1
condominium,164
accrued,33
meet,33
closing,1
rehabilitation,46
control,23
prohibiting,1
proportions,1
tax,240
purposes,326
high,20
effectively,1
energyrelated,1
educational,9
regions,14
located,27
responsibilities,1
reestablish,2
outpatientgeriatric,1
stock,10
profile,1
administrator,22
farm,36
collection,3
abuse,3
efficiently,1
manpower,2
allow,319
healthcare,4
furnish,12
own,34
including,3
condominiums,22
converting,21
industries,27
delay,3
exclusion,32
dispose,2
labor,10
permanent,15
costbased,1
inspecting,1
therefor,8
defining,1
violating,4
greater,7
trade,1
day,3
applicants,6
taxsaving,20
verifying,3
establishment,89
preclude,1
identified,3
shortage,1
disregard,1
involvement,4
eprovinces,2
prevailing,1
homeless,21
buildings,28
related,64
familysize,1
our,3
agriculture,40
special,24
out,35
postpone,2
integrated,4
recommendations,2
graduatedpayment,1
clarify,9
york,2
regulatory,2
tenant,23
farmland,2
determining,43
times,1
birthday,1
qualification,2
homelessness,5
retain,2
appropriateness,1
facilitate,13
stimulate,30
prospective,41
owned,46
improving,2
improvements,72
lagging,12
owner,41
quality,18
synthesizing,1
clearinghouse,1
management,24
deceptive,1
reference,3
system,16
establishments,3
priority,5
their,326
burial,1
final,4
interests,6
enforcement,11
acquire,34
environmental,8
reaffirm,1
institution,1
steel,3
furnishings,1
discriminating,4
compensation,4
fhas,1
providing,117
are,136
collecting,1
fluctuation,5
partnership,1
have,99
need,15
demonstration,32
agency,11
able,1
subdivisions,7
parks,1
mix,2
relatives,1
concerns,11
which,216
korean,1
subject,15
fuels,1
mileage,1
unless,8
who,247
eight,1
payment,49
deny,8
amortize,43
placement,3
face,1
gain,64
selection,2
agreed,2
terminate,2
homeowner,10
vacancy,3
planning,11
underdevelopment,2
principal,224
based,5
earned,3
terminal,1
fuel,6
employed,2
local,180
achieve,11
pets,10
means,3
leased,1
prohibition,1
accrue,1
singlefamily,14
fraud,2
leases,1
procedures,10
dwellings,22
areas,126
processes,1
evictions,1
taxes,208
moderateincome,25
taxed,7
nonowner,1
conversions,23
requirement,21
temporarily,33
constructing,2
exists,1
national,270
officials,1
pennsylvania,1
agricultural,14
operated,3
humane,12
nationwide,1
reform,3
difficulties,2
closed,18
allotted,1
progress,1
sold,2
agencies,73
onetime,16
efficiency,3
job,13
approval,5
problem,2
restrictions,11
limits,1
sewerage,2
equal,1
drug,3
etc,1
otherwise,16
adjusted,4
relevant,2
subtitle,1
respect,65
allocated,4
provinces,62
addition,2
decent,5
agreements,8
utilizing,1
waste,1
define,8
adopted,2
corresponding,5
underutilized,1
assessments,2
overturn,2
present,5
homes,110
value,12
will,38
depreciation,14
deductible,6
va,1
rollovers,2
resident,16
site,2
arrangements,17
inspector,1
productivity,3
headstart,1
nonrecognition,8
administration,100
campus,1
member,2
adverse,39
provincechartered,1
blight,1
residing,19
canadians,39
upon,15
mutual,1
issuance,3
expand,7
audit,5
noncanada,1
appropriated,6
discounted,1
i,44
whole,9
well,4
amends,1
administered,34
restore,2
excessive,4
restructure,1
less,20
executive,5
domestic,2
obtain,8
sources,1
interim,1
dakota,1
coordination,9
rapid,5
residential,115
capabilities,3
rebate,1
add,1
expedite,5
citizen,8
definitive,2
provisions,54
government,39
increases,32
burden,3
immediately,1
inheriting,1
loss,11
displaced,7
necessary,9
taxpayers,4
payments,80
become,1
works,39
therein,2
exceed,5
because,43
guaranty,6
reclamation,7
authority,45
growth,9
interment,1
home,159
populationdensity,1
supportive,4
employment,54
middleincome,29
leveraged,1
salaries,1
does,6
assuming,1
reimbursements,15
demonstrated,2
limitations,13
sharedhousing,2
noise,2
schedule,2
monetary,1
expansion,18
pools,2
conveyed,9
residences,182
loans,134
counties,16
firsttime,3
boards,12
extension,15
recognized,5
monthly,4
distressed,13
revise,16
photovoltaic,1
acceptance,2
previously,1
attains,2
chronic,3
guard,1
congregate,6
promise,2
additions,7
additional,64
transfer,8
housing,1504
function,4
building,18
north,1
funds,47
but,6
escrow,2
volume,1
insured,17
construction,46
goals,3
courts,7
highest,5
made,52
places,2
whether,9
wish,2
placed,3
below,3
converted,33
limit,13
invest,5
infants,1
demonstrate,4
distribution,2
recognize,1
contribute,3
resumption,1
duplicative,2
education,7
proceeds,7
planting,7
functions,1
corporation,28
percent,13
illinois,3
forestry,13
disposing,1
stat,1
june,12
provinceinitiated,2
repeal,12
incurred,81
communitybased,3
persistent,2
portion,131
pension,1
rural,167
