Word,Occurrences
adapted,1
southeastern,3
supplementation,15
libyan,4
prepared,5
nonrenewable,1
canyon,3
applicability,10
drilled,1
springs,2
administrations,1
trust,40
conference,3
passive,3
energyintensive,2
strong,1
engines,10
basis,49
holdings,4
simplification,2
referendum,11
been,16
beneficiary,4
commission,257
reservation,1
much,1
interest,53
basic,18
flexible,2
enduse,4
duties,4
borrowers,4
life,5
families,5
eastern,1
quantities,3
concerning,12
worker,1
coherent,1
confinement,1
stablization,1
aviation,2
jeopardizes,1
violations,4
applied,21
commerce,164
inhibit,2
has,38
publicly,1
lessen,2
n,4
employ,1
near,7
moratorium,25
lessors,2
viii,2
aid,9
property,85
employees,5
procedure,13
seven,3
losses,1
mexico,15
taxicabs,9
oswego,1
it,7
expenses,26
ii,11
fortyeight,1
exterior,1
comparative,3
sever,1
if,50
containing,7
pooling,1
make,93
airport,1
inventory,21
mixtures,2
avoids,1
plates,1
several,2
entitled,51
independent,81
satellite,1
equalizing,1
declaring,1
social,19
rail,6
nuclearfuel,1
cessation,1
insulating,4
boiler,1
ownership,3
amortization,41
depreciable,1
opportunity,2
smcra,1
normalization,2
cycle,41
prescribed,2
programs,189
suffering,1
ocean,29
savings,52
materials,35
impediment,3
greatest,2
claims,3
alabama,2
corporate,4
investments,21
epa,2
euratom,2
therewith,2
consciousness,2
unemployment,7
distribute,2
unfair,9
gravity,1
grades,1
identify,1
purchasing,36
human,4
succeeding,2
projection,2
hydrocarboncontaining,2
elk,2
remedial,15
authorizations,5
hills,1
ease,1
character,1
advancement,9
exempting,17
lessdeveloped,5
countrys,3
reactors,11
board,25
technological,7
east,1
designate,6
usable,4
lowinterest,38
reuse,1
involuntary,4
mayo,2
sufficiency,1
possible,26
objective,1
fusion,6
background,4
destroy,1
distortion,1
apart,1
unique,1
advanced,16
occurring,5
standardization,3
visible,1
manual,3
unnecessary,8
northward,2
specific,11
offices,3
groundwater,1
reassign,3
security,53
cooled,1
refitting,1
attorney,1
right,9
old,3
creek,1
deal,22
people,11
elderly,7
highpriority,4
idahowyoming,2
meters,5
election,2
multiprovince,1
securities,2
total,21
proceeding,2
collect,1
armed,4
daytime,1
contributing,1
individuals,70
exposition,2
allocate,47
denied,2
participation,15
chloralkali,2
sherman,1
repository,2
marketing,54
confer,2
ratably,2
outlays,1
bolt,1
architectural,1
substitution,1
manufacturing,1
finding,2
landowners,3
chapter,6
limitation,6
census,1
months,12
montana,1
ensure,21
islands,4
efforts,8
digestion,2
facility,39
civil,6
preliminary,2
obtaining,6
beneficial,2
uncontrolled,1
commuters,1
undermining,3
geophysical,1
furnishing,11
coastal,19
lieu,10
refined,42
reducing,17
intraprovince,4
existed,4
preemption,5
leaks,1
support,34
initial,2
legislation,1
approximate,2
sunlight,8
virgin,1
anderson,2
conservation,648
authorized,13
was,12
leading,15
lowest,45
therefrom,3
gaseous,3
form,2
offer,2
differences,2
discourage,5
heat,20
verde,4
incorporation,1
solar,484
waterflooding,1
fort,3
continuance,1
counsel,1
responding,2
portions,3
type,4
nongasoline,1
equalization,7
maximum,23
devices,20
different,2
simplifying,1
unusually,3
erda,1
accelerate,6
passenger,15
impregnated,2
strengthening,1
unleaded,2
computing,7
steady,1
disclosing,1
proven,3
exist,7
revitalize,1
accounting,10
adversely,11
petition,3
advertise,7
negotiations,2
constructed,16
marking,3
epidemiological,1
nm,5
eventual,5
no,77
principaldeferred,1
when,19
flood,1
republic,1
holding,23
test,8
erosion,1
roll,8
ampower,11
subsidize,1
permitting,20
solano,1
utilities,119
transported,1
trailers,1
invested,5
exported,6
authorities,35
fairbanksalcan,1
explosions,1
reorganization,81
longer,6
assume,1
commenced,4
daily,8
time,277
conferred,6
pellets,4
effluents,4
parcels,1
profits,46
irrigation,9
concept,2
revoke,4
corps,6
global,1
alternatives,1
deliveries,3
supplement,2
coalburning,4
foundations,1
usproduced,1
mill,16
abundant,2
retrofit,3
competition,82
fueleconomy,1
clarification,3
zone,2
tariff,19
simplify,5
black,1
environment,28
charge,8
compensate,4
promoting,2
determinations,2
suffered,1
must,8
veterans,20
indoor,1
prepaid,2
navigable,6
controls,44
liability,27
automobiles,47
facilitiesand,1
fifty,1
nor,1
governments,20
divorcement,9
level,12
altering,2
rights,9
hawaii,1
standards,110
p,1
domestically,9
brine,1
reimpose,2
round,1
prevent,47
findings,1
dealing,2
inland,9
cost,102
targets,6
substitute,8
cargo,1
purchasers,2
constitution,1
assistance,173
evaporative,1
uniform,72
current,23
international,40
staff,1
filled,1
supporting,3
transportation,107
nonwasteful,1
contiguous,2
containment,1
water,53
attainment,3
along,1
change,11
exemption,18
gulf,1
canadian,28
institute,26
funded,4
thereunder,3
trial,1
studies,13
useful,1
silvicultural,1
passthrough,2
merely,2
flexibility,3
seashore,2
licensing,56
prompt,6
operational,2
crisis,18
market,55
permitted,1
working,1
shortfalls,1
properties,5
parties,3
criteria,5
lovina,1
transuranic,5
electrolytic,2
cited,2
prosecutor,4
unwarranted,1
commissioner,1
sharing,1
benzenoid,2
towers,2
subsistence,2
treasury,20
bureaus,1
oregon,2
approving,1
fuel,534
intergrated,1
cases,11
effort,2
behalf,1
organizations,24
avoiding,2
facilitating,11
smallowner,1
districts,2
mile,9
values,9
can,11
following,47
making,29
carolina,4
nonmilitary,2
geopressured,12
metallurgical,1
expanding,5
subsidies,1
agent,7
locks,1
incremental,23
refine,1
council,21
allowed,16
utilitys,2
hydrogen,7
occur,2
parliamentary,20
productive,1
requirements,68
winter,1
divided,2
means,34
disqualifying,2
chemical,2
oilfired,1
sunday,89
vital,14
allowable,14
sixmonth,1
eight,1
economy,64
product,20
huge,1
may,63
overall,1
southern,5
respective,5
residues,4
grounds,2
rehabilitate,1
applications,22
membership,2
produce,12
designed,45
date,27
court,1
data,9
enrironmental,1
lifting,1
natural,789
liquid,18
futures,2
borrowing,1
st,4
provide,1729
accelerated,43
so,39
deposit,1
representation,1
applicants,1
refund,3
exclusive,17
nonutilities,2
distributors,32
disclosure,19
gradual,5
find,1
years,28
colo,2
petrochemicals,4
cold,1
stills,4
adopt,1
conjunction,1
group,1
monitor,8
intervenors,2
terminations,7
methanol,24
forms,9
petroleumfired,3
constitutes,1
policy,252
suspension,13
deducting,1
texas,5
closure,2
qualifies,1
finance,11
thereby,14
civilian,37
refiner,2
refineries,4
indigenous,5
qualified,21
nonconventional,10
drilling,62
not,130
now,2
provision,21
expedite,34
highlevel,9
administer,2
term,2
attorneys,3
exportation,2
stabilize,7
january,14
repositories,3
establishing,48
realistic,3
rock,15
importation,21
entirely,1
domain,1
weighted,1
fired,3
populated,3
bitumen,4
receipt,2
directing,10
challenges,1
polices,1
year,220
et,15
naming,1
disasters,7
sunrise,1
intended,5
canada,1322
living,6
ultimately,3
accomplish,2
opened,3
space,87
profit,95
oklahoma,4
commercialscale,1
interference,3
factory,2
alcohols,2
increase,159
contained,8
investigation,17
entitlements,2
formula,2
receiving,5
viable,1
assurance,8
enacted,6
lubricating,2
bolts,1
million,1
incentives,91
pumping,4
governing,5
obligation,1
marine,7
care,4
longrange,3
advance,14
training,15
standby,16
impose,96
jurisdictions,1
british,27
unpaid,2
place,9
routes,5
promotion,5
first,52
origin,3
conversions,4
transalaska,28
suspend,9
saving,173
surviving,1
remuneration,6
discharges,2
wholesalers,1
one,20
opec,2
simplified,6
gases,1
directly,11
carry,63
corporations,55
hydropower,6
open,6
size,2
city,5
given,1
derives,1
exportimport,1
district,11
unduly,2
plastic,6
households,21
imposing,19
cooling,125
joseph,1
convention,9
white,3
structures,60
exploring,3
mining,107
preclude,1
taxation,7
broadcast,1
than,82
quantity,2
population,1
wide,1
television,1
notification,2
accordance,58
depressed,15
require,291
transferred,5
cosolvents,2
siding,1
future,13
venture,1
were,2
gathering,7
investors,3
methanecontaining,2
premier,5
tuscaloosa,2
collects,1
occupied,9
any,253
invite,1
conversion,69
offering,1
efficient,78
manufacturers,10
middletown,2
equipment,167
emphasis,1
potential,11
take,38
interior,180
performance,10
insuring,3
channel,7
begin,26
hoover,1
multiple,1
investigations,1
onehalf,4
price,150
incidence,1
healthy,1
paid,73
falls,3
whichever,1
tract,2
undertakings,1
america,5
hardships,3
magnetohydrodynamics,5
radioactive,65
refunds,2
considered,3
average,16
reform,74
implications,3
sale,158
refining,26
amendment,1
laws,26
slope,24
rating,20
certification,3
energyefficient,3
pursuant,18
sites,27
discovered,7
southwestern,13
scarce,12
canadianmade,1
injection,2
fifth,1
ground,9
specifically,9
reconciling,1
title,107
proportion,3
pump,2
crime,5
only,24
wood,17
enriched,2
minidoka,2
inventions,7
foreignproduced,1
concurrence,1
conduit,2
dispute,1
contracts,22
assistant,6
boilers,9
employers,2
cannot,1
cylinders,1
installed,13
blends,1
secondary,4
prime,154
regarding,29
resource,53
adhere,2
requesting,2
miles,2
barrow,2
where,21
declared,2
plutoniumfueled,3
seas,4
fellowships,14
relative,8
elected,1
declares,5
eliminating,2
parking,3
wrongful,1
calendar,12
interprovince,106
fails,1
ocala,5
voluntary,4
farmers,1
federal,891
subsequent,1
review,51
knoxville,2
representatives,2
weapons,1
outside,25
bureau,41
between,43
affecting,2
import,53
justified,3
across,13
notice,6
infrastructure,1
jobs,1
august,7
vertical,1
nonpassenger,1
clayton,50
densely,2
awards,5
article,1
cities,3
originates,1
reaction,1
weatherization,9
recovered,1
installation,63
implementing,5
residence,40
region,12
according,8
contract,16
deduction,129
lifeline,2
s,5
iv,3
expended,9
overcharge,1
holders,8
delete,1
separated,1
allowance,39
duty,13
among,27
impediments,7
recreational,4
stored,3
continuation,10
dislocations,17
period,93
maintained,5
grants,38
learning,1
cancel,1
constant,1
dislocation,1
considering,1
save,1
capable,3
swift,1
recaptured,1
territorial,4
petrodollars,2
dependable,2
combined,47
dangers,3
heliumbearing,1
exhaustion,6
disclosed,19
engine,1
direction,5
enable,11
lanes,10
shortages,56
eprovince,3
reimburse,4
offered,1
geothermal,176
spills,4
minister,446
acquiring,3
those,30
pilot,11
case,68
diligent,4
developing,10
amend,2192
mount,2
single,11
premature,2
conveyance,1
ignition,3
policies,37
promising,1
newspaper,2
situation,1
sorghum,2
pertain,3
vest,2
nonresidential,9
characteristics,10
engaged,56
telephone,19
deficits,1
refinery,3
middle,15
refiners,34
technology,123
movements,3
expenditures,114
develop,64
april,19
indebtedness,1
media,1
granted,12
same,10
semesters,2
tollrefining,1
grain,20
feedstocks,16
status,14
oil,1236
assist,78
antiterrorism,1
producers,84
persons,47
diversion,7
changing,3
validate,7
renewable,84
charges,17
purposeful,1
replace,1
mortgages,3
severe,12
without,27
relief,35
alleviate,3
coordinate,4
termination,13
model,2
laboratories,15
bodies,6
scholarship,1
outdoor,3
livestock,3
being,7
money,1
adjustments,7
actions,12
safeguards,2
electrification,59
recycled,4
cease,3
speed,1
ethyl,10
renewed,2
rental,3
phaseout,5
energyfuel,1
except,7
fuelburning,5
improvement,4
ultradeep,2
onetenth,2
coded,1
disproportionate,1
aspects,2
wellhead,12
rules,22
monthly,4
early,64
tars,1
inflation,1
grid,2
preference,2
schedules,29
using,23
railroad,1
kilowatts,1
directorates,1
suppliers,6
annually,3
invention,1
benefit,6
either,5
retailers,52
output,1
stationary,1
reduced,11
specifies,2
deduct,25
burdens,8
pacific,33
specified,11
duration,8
tva,1
matching,4
octane,22
dutypaid,2
provided,44
caribbean,2
takeorpay,5
operators,7
depletion,74
critical,7
deficit,5
refundable,41
director,2
scientific,18
business,93
manufactured,9
equivalent,5
ration,9
update,2
credits,23
drums,2
frances,1
redding,4
manufactures,1
manufacturer,1
on,872
conducting,4
central,7
stations,21
island,11
industry,56
generated,9
shrimp,2
informing,1
acq,4
supervised,1
airline,2
equalize,1
curtailments,4
concentrations,2
intent,10
tariffs,11
road,7
heavy,19
lands,186
burning,15
inclusion,7
instruments,3
skilled,1
noncoal,1
rising,3
determine,22
strip,2
observance,9
intervention,2
prepare,7
area,26
removing,13
strictly,4
there,5
hazards,31
los,9
low,13
deposited,4
valley,90
energy,3027
treat,3
municipalities,6
oilrelated,4
marketeers,1
vested,2
regard,51
elimination,7
technologies,150
promote,168
with,756
conditioners,2
extend,145
shortterm,4
october,31
monopoly,4
wholesale,14
interiors,3
emissions,11
dependents,1
federalcivilian,2
builders,20
vehicles,73
certain,809
am,1
sales,39
deep,4
general,48
substantially,6
reliability,5
mundt,1
file,2
formulation,1
importing,7
diversity,2
chowchilla,1
moves,1
nonrecognition,4
inspections,1
casualty,2
ice,2
amendments,30
assessing,3
receive,3
personnel,10
ratemaking,4
storage,47
lakehurst,1
insurance,16
field,5
terminating,3
attaining,1
dealters,1
thousand,4
immunity,2
poor,1
requested,6
equitably,2
separate,2
students,1
peat,5
m,1
important,3
peak,3
serious,5
included,6
equitable,36
stocks,3
pool,2
building,17
subdivision,8
omnibus,1
invest,1
fleets,2
chaffee,1
enrichment,17
resale,2
directors,7
stockpile,1
u,4
missouri,8
shortfall,1
overseas,1
oral,2
original,17
legislatures,8
represent,1
all,84
consider,5
clauses,37
caused,17
lack,2
dollar,2
month,2
cooperative,32
welfare,27
fixtures,3
allowances,3
decisions,6
synthetic,66
responsiveness,4
apartment,10
wyoming,2
insulate,1
opportunities,17
removal,2
program,398
health,33
midwest,8
activities,56
appointment,5
citizen,1
oxides,1
balancing,2
newly,7
condition,3
nuclearfission,1
subsoil,1
applicable,21
transcanada,4
large,3
these,7
sand,10
adjust,8
small,131
biological,1
indemnity,1
economically,1
exemptions,3
busing,1
neighborhood,9
escalation,1
ten,2
federally,22
clinch,4
onshore,8
cash,3
rate,135
titles,4
design,28
enhancement,5
pass,7
further,55
attributable,15
marginal,4
investment,111
websterheise,1
what,1
defence,14
imported,58
consumers,98
disruptions,3
section,283
householders,1
attitudes,1
certificates,7
public,334
movement,8
multinational,1
distillate,16
full,17
installations,14
christi,3
eligibility,1
empower,1
depreciation,8
modify,21
hours,1
operating,20
compressed,3
excess,32
directions,1
november,8
commercially,5
rightsofway,12
naval,51
houses,5
compliance,8
terminals,1
experience,1
significantly,1
prior,17
amount,69
advertising,11
published,2
action,74
options,4
coastline,13
authorize,597
disposition,4
family,10
buses,6
requiring,45
enactment,4
woodburning,11
africa,4
nonpetroleum,3
aimed,3
appliances,22
rollover,1
establish,641
select,1
suspensions,1
shareholders,2
objectives,19
contains,5
petroleum,756
two,4
comparing,2
audit,2
taken,2
restraints,7
injury,3
markets,21
authorization,32
more,163
lowering,1
israel,1
twentyfour,1
definition,17
company,66
waterways,6
emission,8
disapprove,3
provincess,1
flag,23
controlling,3
encouragement,7
particular,29
known,9
benefits,10
anticompetition,1
producing,51
disapproved,4
appurtenance,1
gravel,1
hour,2
science,75
installing,33
paragraph,1
v,15
strategies,1
purchases,12
gasohol,17
impacts,15
capabilities,3
solicitation,1
stablize,1
share,7
accept,3
minimum,25
attain,1
purchased,15
gallon,11
waterway,2
information,123
needs,71
interconnect,1
goal,3
employmentrelated,1
rather,17
imminent,17
acts,4
utilize,51
situ,3
transfers,1
yearround,28
earnings,2
lowlevel,23
deregulated,1
marketout,2
idaho,6
plant,23
nationalize,1
oilproducing,1
plans,31
derived,50
long,5
reflect,11
retirement,1
oldage,1
lighting,5
invasion,1
prospecting,4
compulsory,1
acquisitions,13
emergencies,18
fermented,1
short,4
grainproduced,2
preferential,12
cooperatives,6
register,1
coal,332
secs,2
responsibility,6
deterioration,9
pay,17
exclusions,1
help,11
reservoir,7
september,40
developed,4
trade,43
disabled,2
held,10
thermal,27
organize,1
through,142
committee,38
committed,5
existence,1
turbine,1
radiation,11
its,109
environmentally,1
features,1
carryover,1
taxpayer,59
nonviable,1
absence,1
systems,97
pipeline,132
cool,11
alter,2
nonproductive,1
return,16
geographical,13
components,2
distilled,5
primary,11
units,37
fitness,2
petroleumfueled,1
communities,8
association,1
erection,2
fully,26
notfor,1
cell,2
labeling,9
capability,2
harbor,3
connolly,2
namibia,1
repayment,18
obligated,24
ports,6
referred,2
barrels,13
week,1
england,8
citizens,4
nondomestic,1
needless,1
generation,26
house,6
fish,3
reduce,77
allocating,1
engaging,1
extended,3
punitive,1
undertake,40
operation,93
beyond,4
event,21
initiatives,4
funding,26
alcohol,127
item,4
prosecution,4
discouraging,2
viability,5
research,578
acting,4
safety,121
hill,1
shipment,3
issue,14
highway,21
airframe,1
wisconsin,2
alleviating,3
enforcing,2
acidproducing,2
energys,2
extraordinary,11
reason,5
base,5
conditioning,3
members,13
put,1
randall,2
beginning,10
generate,17
curtailed,4
onsite,2
allocation,212
owners,35
retained,1
inspection,4
just,4
computers,1
statutory,15
accumulation,1
conducted,30
w,5
automobile,66
consequence,2
contingency,8
pilots,2
feed,7
major,46
utilizes,1
relate,2
thereafter,3
knocking,2
number,12
preservation,1
feet,1
liquefied,18
utilized,1
least,15
fees,24
utilization,100
divorce,6
financed,24
bay,2
threatening,2
eddy,1
construct,23
regulation,140
station,6
passed,3
master,5
store,2
lease,62
insure,39
selling,2
pipelines,57
option,25
relationship,1
park,1
immediate,3
part,18
deductibility,4
favorable,2
taxable,6
consonant,1
corpus,3
clarifying,1
financing,26
b,4
determines,27
iranian,1
powerplant,48
dispensed,1
minimize,27
determined,4
risks,1
fishermen,3
wastage,1
toward,2
treated,7
declare,7
outstanding,2
strengthen,17
imports,81
urgently,2
lawful,8
tertiary,22
substantial,5
concentration,9
orders,8
karl,1
sell,5
lie,3
pacificnorthwest,1
built,5
evasion,2
solarhydro,1
cherokee,2
itemized,6
officers,9
reliance,1
extracted,4
costs,124
build,1
ancillary,1
itemizes,6
province,311
added,1
electric,329
permittees,1
measures,32
exempted,2
plan,23
significant,10
undertaken,7
services,60
accepting,1
winterizing,3
mineral,103
windows,4
soviet,2
fiscally,1
cover,4
unreasonable,2
charitable,1
clean,35
northeastern,1
barrel,18
charged,21
blend,1
institutions,8
sector,12
asphalt,8
obligations,24
commissions,9
twoyear,1
reappraisal,1
midwestern,3
businesses,21
denatured,2
nonrefundable,3
entity,1
fueled,3
excise,80
impact,18
roane,2
contruction,1
northern,5
justice,1
smokestacks,1
distributed,4
nonfederal,6
transmitting,1
generators,1
equity,2
override,2
proximity,1
boulder,1
his,9
dependent,1
express,3
kind,4
furnaces,6
remedy,2
preparing,1
theft,1
shared,1
combinations,1
during,62
compiles,1
resolve,1
transitional,2
remove,36
investigate,4
underlying,2
common,3
allocations,7
recommendations,6
branded,1
river,28
separatelyprovinced,1
locating,2
redefine,1
set,22
art,2
seq,15
appalachian,5
carpool,6
biannual,2
individual,14
inhouse,1
are,116
sea,4
close,2
institutes,12
geologic,2
contour,2
repairs,2
evaluation,8
spirits,2
fontana,1
currently,5
fission,34
various,23
burned,1
conditions,14
available,113
creating,6
coalfired,2
colourado,1
prescribe,16
franchises,9
disallow,7
incident,16
importers,2
fishermans,1
response,2
resourcebased,1
damlake,2
franchised,77
legislature,9
both,8
c,4
last,63
reverse,1
license,9
appropriations,178
oversee,5
solely,1
annual,14
foreign,145
sensitive,1
connection,23
context,3
canadians,1
experimental,5
okefenoke,2
consume,9
supply,98
reasons,2
sweet,2
loan,60
recycling,20
complies,3
community,33
lake,8
improper,2
tennessee,98
regulated,55
geological,2
shutdown,6
throughout,1
expensive,4
consuming,5
described,2
raise,1
incomes,1
stamp,6
dams,13
create,68
acceptance,8
political,6
due,23
strategy,2
ocsla,1
reduction,26
subchapter,2
initiation,1
maintenance,9
collected,8
territory,1
meeting,8
empty,3
treatment,69
siting,26
repayments,15
guam,2
fire,1
transferring,1
gas,1154
deter,1
fund,99
debits,1
determination,9
representative,8
bidding,7
demand,16
prices,148
comptroller,2
connally,5
plants,54
georgia,1
classifications,4
resulting,29
grains,6
solid,13
judicial,3
reliable,33
expanded,14
budget,5
expressly,1
while,9
replaced,2
endanger,1
fleet,1
guide,3
engineers,4
exclude,5
concurrently,9
century,2
cents,8
motors,1
sflag,1
commonly,5
stoves,20
fairer,1
monroe,1
peatfueled,2
repeals,1
retroactively,1
grant,37
interferes,8
port,3
corridor,1
modification,3
survey,10
yucca,1
higher,6
development,969
used,116
temporary,41
regulator,1
mountain,3
comprehensive,70
monticello,1
negotiate,1
alert,1
levels,16
liquids,1
purpose,39
necessity,9
contractors,1
aggregate,8
residents,3
recent,1
lower,7
task,2
percentages,3
spent,14
analysis,7
ministerial,1
person,9
regulating,14
organization,21
abandonment,4
prevention,6
recoverable,2
ambassador,1
jeopardize,8
sound,3
buchanan,1
competitive,31
quarters,2
repealing,6
atomic,236
world,1
retired,1
disel,1
predominantly,1
continent,2
down,2
fullscale,2
cut,1
workers,1
alternate,11
guaranteed,8
recommended,6
exclusively,1
source,40
governmental,7
internal,1
location,1
influencing,1
decontamination,3
guarantees,36
administrative,8
remaining,1
customers,12
march,15
amended,222
emergency,332
demands,1
evaluate,1
bid,1
discriminatory,8
displace,1
wives,2
matters,1
game,1
usflag,26
projects,95
formal,1
modifications,2
imposed,39
d,4
submission,5
recodify,1
cogeneration,8
follows,2
decisionmaking,2
communications,2
noncorporate,1
continue,6
byproduct,3
breeder,4
tribes,4
essential,26
taxexempt,2
pertaining,3
methods,14
senate,3
creation,7
back,9
delegation,14
trends,1
economic,70
pricing,40
palo,4
secretarys,1
facing,5
reconstituted,7
provincewide,6
decision,11
transactions,3
integration,2
per,25
discharge,2
efficiencies,6
seabed,1
eliminate,84
beachmidland,3
phasing,7
minimal,1
tankers,2
run,2
taxing,1
processing,5
continuing,8
agreement,10
withdrawals,2
variously,2
wells,51
santa,7
relating,121
abroad,3
powerplants,104
decommissioning,4
wildlife,3
goods,11
certificate,4
complexes,1
completing,1
methodology,2
regular,2
biennial,1
together,1
costeffective,10
tenants,1
block,4
pollution,46
repair,5
conserving,12
garbage,3
cooperations,1
into,85
within,96
compel,1
appropriate,9
primarily,2
repaid,1
inventories,1
bankruptcy,4
statistics,3
spending,1
question,2
submit,5
approved,15
consultation,3
